N,P,K,temperature,humidity,ph,rainfall,label
104,50,85,28.08,70.02,6.07,553.06,serrano pepper
95,54,89,25.51,65.43,6.25,614.6,serrano pepper
103,45,77,26.52,71.56,6.23,582.26,serrano pepper
110,49,87,27.82,71.02,6.1,578.9,serrano pepper
107,45,78,26.09,66.21,6.2,601.31,serrano pepper
101,51,82,28.08,69.6,6.14,578.13,serrano pepper
107,55,81,25.1,67.65,6.21,550.82,serrano pepper
97,53,75,26.36,70.35,6.16,571.66,serrano pepper
107,48,75,27.54,71.29,6.22,617.0,serrano pepper
106,51,77,25.94,71.84,6.31,590.43,serrano pepper
104,48,86,26.59,67.69,6.15,619.18,serrano pepper
97,47,82,26.24,69.37,6.05,597.89,serrano pepper
103,45,82,25.59,68.87,6.05,600.03,serrano pepper
95,55,76,28.09,69.16,6.15,591.23,serrano pepper
95,48,77,26.94,65.78,6.35,614.73,serrano pepper
105,50,82,25.97,71.84,6.3,567.67,serrano pepper
96,54,86,26.55,66.7,6.31,553.68,serrano pepper
109,46,81,26.94,68.54,6.14,551.55,serrano pepper
96,54,77,25.92,69.06,6.35,596.74,serrano pepper
110,48,82,27.65,71.45,6.28,552.69,serrano pepper
109,45,79,28.86,67.99,6.32,580.89,serrano pepper
110,52,75,25.17,67.34,6.26,614.65,serrano pepper
101,53,90,27.14,67.7,6.19,555.11,serrano pepper
104,55,88,28.94,71.04,6.14,591.66,serrano pepper
101,55,86,28.98,66.15,6.15,606.07,serrano pepper
105,55,83,25.07,69.1,6.11,590.1,serrano pepper
110,50,85,26.64,67.22,6.2,582.13,serrano pepper
106,47,88,27.77,71.14,6.05,556.81,serrano pepper
105,45,78,27.9,69.69,6.38,591.42,serrano pepper
100,53,81,26.38,69.51,6.26,619.71,serrano pepper
86,36,66,23.61,75.58,6.22,640.78,chili pepper
88,38,55,25.49,73.91,6.51,662.97,chili pepper
75,45,57,23.98,73.34,6.21,697.78,chili pepper
85,45,67,24.75,72.76,6.41,606.86,chili pepper
78,40,68,25.19,72.47,6.34,697.7,chili pepper
83,41,58,25.2,72.71,6.42,680.8,chili pepper
90,37,55,24.41,71.21,6.39,711.39,chili pepper
76,36,56,23.36,71.01,6.27,613.96,chili pepper
78,40,61,23.49,75.35,6.27,707.15,chili pepper
80,43,55,24.84,75.17,6.36,643.32,chili pepper
76,37,56,25.14,73.79,6.6,635.73,chili pepper
78,40,65,24.32,74.82,6.49,616.41,chili pepper
83,37,68,25.95,76.84,6.38,614.94,chili pepper
78,43,60,24.93,77.29,6.24,698.75,chili pepper
88,43,68,23.75,70.49,6.56,666.54,chili pepper
76,39,57,25.0,74.72,6.38,682.08,chili pepper
79,45,57,25.43,74.54,6.22,638.44,chili pepper
83,45,66,23.28,76.43,6.52,631.3,chili pepper
78,38,55,23.98,77.26,6.5,675.13,chili pepper
85,40,56,24.45,76.65,6.57,714.54,chili pepper
78,40,64,23.26,72.76,6.4,617.29,chili pepper
83,42,65,23.7,73.57,6.21,641.7,chili pepper
75,42,59,23.03,74.79,6.35,638.85,chili pepper
79,43,62,25.38,73.63,6.47,644.32,chili pepper
89,39,59,23.84,72.7,6.26,606.72,chili pepper
87,35,65,25.03,72.65,6.31,669.41,chili pepper
87,44,62,25.52,70.37,6.25,698.74,chili pepper
87,40,63,25.12,74.67,6.44,701.78,chili pepper
87,37,65,24.73,77.78,6.59,690.93,chili pepper
79,36,60,24.17,70.16,6.49,704.67,chili pepper
87,44,66,25.2,75.93,6.37,657.01,chili pepper
83,39,67,24.67,76.28,6.35,612.91,chili pepper
75,45,57,25.55,77.67,6.29,612.72,chili pepper
81,37,60,24.27,74.68,6.44,686.59,chili pepper
79,45,65,23.66,73.5,6.38,704.78,chili pepper
82,36,55,25.91,72.25,6.52,631.94,chili pepper
77,44,57,25.96,72.92,6.34,657.74,chili pepper
81,35,59,24.08,71.76,6.56,632.52,chili pepper
90,45,57,23.53,74.16,6.32,677.14,chili pepper
83,38,57,23.49,72.61,6.2,612.05,chili pepper
81,44,59,25.07,71.71,6.47,604.92,chili pepper
85,45,57,24.24,72.2,6.23,603.91,chili pepper
81,37,65,25.54,76.86,6.36,684.55,chili pepper
89,39,68,25.6,73.86,6.39,667.79,chili pepper
75,38,64,23.8,74.22,6.38,631.36,chili pepper
82,35,63,23.43,74.74,6.58,640.07,chili pepper
88,35,55,23.9,70.49,6.53,621.29,chili pepper
76,40,64,23.67,70.17,6.44,696.84,chili pepper
76,44,67,24.13,74.6,6.24,688.75,chili pepper
85,38,56,23.57,74.91,6.46,634.97,chili pepper
90,39,61,23.53,76.38,6.6,703.51,chili pepper
81,35,58,24.82,71.93,6.57,707.55,chili pepper
83,36,62,25.09,75.89,6.51,702.06,chili pepper
78,45,64,23.99,74.08,6.33,687.97,chili pepper
78,36,63,25.96,71.1,6.46,699.33,chili pepper
84,35,64,24.36,74.13,6.25,710.36,chili pepper
88,43,59,25.93,70.7,6.51,695.91,chili pepper
88,36,61,23.26,71.29,6.56,625.49,chili pepper
87,38,62,23.21,73.59,6.45,699.44,chili pepper
90,36,65,23.76,74.47,6.48,618.59,chili pepper
90,42,66,24.94,71.1,6.48,646.45,chili pepper
80,43,60,25.29,74.4,6.31,639.56,chili pepper
79,42,64,24.93,74.97,6.23,669.84,chili pepper
76,35,55,25.33,74.0,6.44,641.36,chili pepper
75,35,66,23.71,76.2,6.48,674.6,chili pepper
76,39,60,24.08,77.47,6.49,681.44,chili pepper
75,37,66,24.78,72.83,6.53,607.68,chili pepper
84,42,57,23.39,71.78,6.35,619.6,chili pepper
76,41,58,24.31,74.76,6.5,626.12,chili pepper
85,40,68,24.94,70.66,6.46,661.08,chili pepper
89,41,58,24.1,77.19,6.2,622.87,chili pepper
84,44,55,25.86,72.25,6.53,619.79,chili pepper
89,36,64,24.35,77.67,6.2,660.74,chili pepper
89,36,63,25.33,71.17,6.26,687.26,chili pepper
89,35,65,25.8,77.63,6.23,646.18,chili pepper
75,35,63,24.95,73.7,6.32,628.07,chili pepper
81,40,61,25.33,72.57,6.35,638.2,chili pepper
77,36,64,23.7,75.12,6.37,680.29,chili pepper
87,36,67,23.73,74.83,6.2,670.94,chili pepper
85,38,55,25.97,74.74,6.55,706.57,chili pepper
75,35,58,24.23,72.4,6.35,636.07,chili pepper
84,39,63,23.15,72.36,6.48,716.87,chili pepper
77,41,56,24.63,76.56,6.56,681.64,chili pepper
79,43,55,25.77,71.6,6.38,639.69,chili pepper
86,45,63,24.95,73.01,6.47,627.56,chili pepper
84,41,57,25.37,73.67,6.4,680.75,chili pepper
87,39,66,23.42,74.96,6.32,683.01,chili pepper
75,42,61,24.4,75.06,6.52,661.81,chili pepper
76,37,67,24.96,76.15,6.41,671.7,chili pepper
87,41,55,23.08,76.06,6.45,711.85,chili pepper
85,42,57,24.48,76.62,6.26,689.18,chili pepper
76,36,57,25.28,71.29,6.34,702.87,chili pepper
79,38,64,25.79,73.76,6.34,673.17,chili pepper
81,37,55,23.24,70.31,6.42,605.79,chili pepper
80,38,55,24.26,71.28,6.46,626.95,chili pepper
82,36,58,25.74,70.38,6.37,714.45,chili pepper
76,42,64,24.38,74.33,6.46,668.37,chili pepper
88,39,67,25.34,77.31,6.52,631.81,chili pepper
87,39,65,25.25,72.42,6.21,604.87,chili pepper
86,42,67,24.31,73.49,6.51,715.81,chili pepper
81,40,67,23.55,76.01,6.42,648.81,chili pepper
90,43,60,25.22,74.44,6.24,657.35,chili pepper
90,36,67,23.65,74.22,6.3,647.76,chili pepper
78,37,55,25.85,75.66,6.36,643.99,chili pepper
83,36,57,23.36,72.78,6.47,717.61,chili pepper
90,37,59,25.81,74.3,6.46,701.79,chili pepper
81,45,65,24.48,76.71,6.4,619.63,chili pepper
88,38,64,25.11,77.15,6.52,697.68,chili pepper
76,43,61,24.26,73.91,6.55,612.33,chili pepper
89,39,59,23.88,75.17,6.53,686.92,chili pepper
75,35,58,25.58,73.36,6.36,689.69,chili pepper
85,45,58,24.81,77.99,6.44,600.76,chili pepper
81,42,62,25.43,73.08,6.34,644.0,chili pepper
81,41,65,23.16,72.12,6.24,628.75,chili pepper
90,40,57,23.96,70.97,6.4,606.36,chili pepper
85,44,59,23.18,75.98,6.57,644.99,chili pepper
87,37,60,25.82,72.34,6.51,708.93,chili pepper
88,38,61,25.19,76.29,6.25,613.01,chili pepper
85,42,62,23.27,75.0,6.48,680.84,chili pepper
82,36,68,24.35,72.98,6.48,667.11,chili pepper
87,36,67,23.12,71.49,6.23,621.52,chili pepper
77,45,57,23.72,75.15,6.31,630.34,chili pepper
81,39,59,24.89,72.83,6.38,655.56,chili pepper
88,36,58,25.73,77.77,6.42,685.46,chili pepper
82,43,60,23.0,74.52,6.32,668.83,chili pepper
85,42,59,24.87,71.25,6.58,606.02,chili pepper
88,43,67,25.19,70.43,6.56,622.03,chili pepper
83,40,58,25.4,77.32,6.21,705.18,chili pepper
82,41,64,25.52,74.71,6.24,654.47,chili pepper
78,37,64,23.21,75.52,6.36,605.9,chili pepper
77,42,68,24.81,71.91,6.43,666.32,chili pepper
88,36,65,24.09,75.22,6.29,668.57,chili pepper
79,39,65,23.7,72.39,6.56,670.29,chili pepper
77,44,67,25.77,74.67,6.24,619.49,chili pepper
84,38,56,23.8,73.67,6.32,617.3,chili pepper
85,38,64,25.38,75.62,6.28,709.38,chili pepper
84,39,68,24.62,76.69,6.39,642.76,chili pepper
78,36,60,25.88,76.47,6.45,639.3,chili pepper
89,40,68,25.77,72.34,6.26,624.43,chili pepper
81,35,64,23.77,77.15,6.3,632.02,chili pepper
79,43,62,25.57,77.5,6.28,687.69,chili pepper
82,43,59,25.72,70.28,6.26,611.98,chili pepper
76,43,59,24.6,71.55,6.31,717.93,chili pepper
80,35,61,25.07,77.21,6.37,685.29,chili pepper
85,40,66,23.64,77.76,6.25,672.33,chili pepper
83,41,60,25.11,73.24,6.4,709.15,chili pepper
81,43,65,25.23,70.61,6.38,672.02,chili pepper
78,41,67,25.08,75.18,6.36,681.75,chili pepper
82,35,66,25.35,77.95,6.33,686.2,chili pepper
80,41,68,23.13,75.29,6.5,629.56,chili pepper
76,38,63,23.35,71.52,6.37,694.63,chili pepper
82,38,61,24.26,70.51,6.45,641.53,chili pepper
80,44,56,23.11,71.65,6.32,688.01,chili pepper
82,38,60,24.95,73.4,6.23,658.32,chili pepper
88,38,58,24.16,75.12,6.56,627.25,chili pepper
75,42,66,25.78,74.05,6.55,683.76,chili pepper
78,42,60,24.45,73.1,6.41,622.83,chili pepper
82,44,67,25.0,75.88,6.49,669.16,chili pepper
81,36,60,24.93,72.65,6.24,631.59,chili pepper
75,44,55,24.67,76.98,6.5,655.58,chili pepper
79,36,67,24.08,75.92,6.49,646.64,chili pepper
82,41,56,23.46,75.29,6.44,640.45,chili pepper
88,42,64,23.6,75.52,6.37,674.78,chili pepper
80,41,60,25.75,76.25,6.49,603.45,chili pepper
84,43,62,24.56,74.21,6.56,636.18,chili pepper
79,38,61,23.48,76.11,6.48,613.82,chili pepper
79,43,61,23.43,74.83,6.49,629.86,chili pepper
78,40,60,23.58,71.05,6.5,654.32,chili pepper
87,36,67,24.32,75.07,6.54,657.26,chili pepper
78,36,58,23.48,70.31,6.21,658.18,chili pepper
78,44,55,24.37,70.6,6.32,659.6,chili pepper
85,42,58,25.86,77.55,6.23,681.76,chili pepper
83,43,64,25.79,77.28,6.22,615.49,chili pepper
86,37,62,25.33,76.9,6.55,643.85,chili pepper
81,36,62,23.79,70.83,6.45,647.66,chili pepper
85,43,57,24.44,75.95,6.41,671.96,chili pepper
75,35,64,23.65,71.32,6.35,704.4,chili pepper
89,35,58,23.68,71.11,6.3,604.28,chili pepper
76,43,55,23.59,70.25,6.38,651.74,chili pepper
84,35,64,24.97,74.33,6.47,656.69,chili pepper
76,38,60,23.53,70.55,6.42,600.37,chili pepper
75,36,66,23.94,76.22,6.5,676.77,chili pepper
75,40,62,25.06,73.7,6.3,627.85,chili pepper
90,37,55,24.66,77.41,6.36,663.92,chili pepper
77,39,63,25.39,72.7,6.41,629.17,chili pepper
81,38,56,24.58,71.72,6.56,689.66,chili pepper
81,45,60,24.29,72.32,6.28,600.32,chili pepper
82,42,66,23.76,77.98,6.57,661.84,chili pepper
81,35,65,25.25,75.15,6.4,705.25,chili pepper
86,44,58,24.88,75.57,6.55,660.32,chili pepper
81,42,56,23.25,74.83,6.34,626.82,chili pepper
84,38,68,24.2,70.93,6.59,688.66,chili pepper
86,39,61,25.61,76.14,6.37,653.52,chili pepper
79,37,61,23.2,72.3,6.46,618.7,chili pepper
77,38,62,23.95,75.79,6.36,642.88,chili pepper
85,44,67,24.53,72.03,6.33,682.77,chili pepper
90,41,65,23.37,71.54,6.45,627.4,chili pepper
89,37,67,23.36,73.31,6.38,707.05,chili pepper
87,35,56,23.59,75.33,6.2,661.14,chili pepper
79,40,65,25.72,71.56,6.59,642.96,chili pepper
88,43,66,25.64,77.02,6.52,694.92,chili pepper
79,39,68,25.56,70.56,6.51,619.66,chili pepper
76,40,65,25.9,71.01,6.3,664.67,chili pepper
89,43,65,24.65,72.27,6.23,629.57,chili pepper
85,40,68,24.87,72.99,6.35,690.08,chili pepper
88,39,68,25.49,72.74,6.26,688.29,chili pepper
79,43,58,24.17,72.95,6.22,620.49,chili pepper
81,45,57,25.43,76.52,6.59,648.87,chili pepper
87,40,59,23.4,72.84,6.31,678.87,chili pepper
87,36,63,25.51,75.9,6.2,718.58,chili pepper
85,36,56,25.75,77.1,6.23,643.03,chili pepper
88,40,60,23.17,75.86,6.25,662.01,chili pepper
75,36,61,24.74,71.31,6.26,713.16,chili pepper
77,43,67,24.67,76.93,6.35,696.57,chili pepper
79,37,58,25.77,72.66,6.49,689.46,chili pepper
83,43,63,23.32,70.5,6.41,660.36,chili pepper
81,38,56,24.66,73.37,6.53,639.5,chili pepper
84,39,56,25.32,75.18,6.47,648.35,chili pepper
77,41,55,25.91,70.14,6.56,678.83,chili pepper
80,42,66,25.78,75.66,6.32,636.03,chili pepper
83,38,58,25.07,72.33,6.24,656.98,chili pepper
79,36,68,23.3,70.38,6.46,633.5,chili pepper
85,44,67,25.64,70.36,6.46,657.78,chili pepper
78,42,55,25.57,77.49,6.41,645.19,chili pepper
82,40,62,25.79,75.01,6.45,654.35,chili pepper
89,43,55,25.86,74.18,6.38,711.26,chili pepper
90,42,64,23.48,76.38,6.51,609.94,chili pepper
81,40,67,23.28,74.13,6.26,719.79,chili pepper
90,44,60,25.49,75.16,6.51,671.37,chili pepper
79,45,66,25.54,70.07,6.41,703.93,chili pepper
83,39,67,24.1,71.86,6.57,684.0,chili pepper
76,37,60,25.53,74.67,6.49,704.34,chili pepper
75,38,58,24.8,73.49,6.27,679.7,chili pepper
87,41,63,25.57,73.86,6.26,608.91,chili pepper
77,43,68,25.7,71.28,6.48,606.95,chili pepper
90,38,67,23.42,77.23,6.37,616.58,chili pepper
83,37,61,25.04,72.4,6.24,684.33,chili pepper
79,44,68,25.63,74.81,6.23,683.33,chili pepper
85,42,67,23.81,75.42,6.28,675.49,chili pepper
80,35,68,24.89,70.33,6.31,712.7,chili pepper
75,40,60,25.59,75.81,6.25,644.2,chili pepper
76,45,60,24.88,75.7,6.58,680.1,chili pepper
77,42,60,23.75,72.93,6.22,707.57,chili pepper
88,45,63,25.37,76.55,6.41,695.62,chili pepper
82,41,58,23.69,74.71,6.51,632.41,chili pepper
83,42,56,23.71,70.75,6.33,610.47,chili pepper
77,37,64,24.68,71.33,6.38,671.23,chili pepper
81,43,63,25.13,70.94,6.21,663.86,chili pepper
76,36,62,24.18,71.72,6.23,659.89,chili pepper
88,35,64,24.66,75.24,6.5,610.98,chili pepper
113,55,85,30.17,65.82,5.97,489.1,chile de arbol
106,56,91,29.55,63.08,6.16,487.25,chile de arbol
114,58,81,30.24,66.43,6.19,492.2,chile de arbol
103,64,89,29.79,63.54,6.11,544.19,chile de arbol
102,63,89,30.98,59.43,6.09,577.15,chile de arbol
108,57,88,29.77,63.64,5.94,571.82,chile de arbol
111,59,83,29.87,67.16,5.91,554.91,chile de arbol
105,58,83,29.45,65.61,6.18,532.18,chile de arbol
110,65,83,28.9,65.63,6.19,522.58,chile de arbol
115,57,86,28.15,67.44,6.06,537.25,chile de arbol
115,57,85,28.52,59.88,5.95,574.71,chile de arbol
100,65,86,30.09,64.58,5.95,569.54,chile de arbol
101,64,81,28.84,59.94,6.04,522.44,chile de arbol
100,65,86,29.26,67.88,5.9,559.42,chile de arbol
103,65,81,30.12,64.94,6.13,551.41,chile de arbol
113,63,81,29.5,64.51,6.18,560.88,chile de arbol
106,56,94,28.89,65.81,5.97,487.78,chile de arbol
106,58,93,28.21,66.4,5.92,522.92,chile de arbol
103,63,93,28.41,62.37,6.19,481.1,chile de arbol
108,55,81,30.15,62.06,6.19,575.52,chile de arbol
114,63,87,29.73,66.66,5.98,530.01,chile de arbol
114,62,85,30.57,62.38,6.16,517.04,chile de arbol
111,64,82,29.25,60.06,6.14,556.67,chile de arbol
108,60,95,29.98,60.94,6.14,558.21,chile de arbol
113,56,94,30.19,61.97,6.18,509.73,chile de arbol
113,64,91,28.74,65.08,6.08,520.21,chile de arbol
114,56,84,29.8,67.83,5.98,509.72,chile de arbol
104,62,94,30.51,63.23,5.99,486.34,chile de arbol
100,59,86,30.69,60.01,6.13,487.59,chile de arbol
106,64,90,29.76,60.5,6.04,530.19,chile de arbol
108,61,85,28.23,60.66,6.11,577.94,chile de arbol
107,57,87,28.11,64.73,6.15,482.42,chile de arbol
104,64,86,30.6,66.97,5.99,576.13,chile de arbol
113,60,87,30.19,59.1,6.05,559.29,chile de arbol
114,63,85,30.31,58.7,5.93,514.45,chile de arbol
110,60,86,30.31,63.07,6.2,509.31,chile de arbol
113,63,94,28.58,62.12,6.03,491.77,chile de arbol
111,59,86,30.2,65.39,5.9,512.09,chile de arbol
111,60,83,29.87,66.62,6.12,559.56,chile de arbol
110,59,92,29.4,60.62,6.17,502.39,chile de arbol
115,58,93,29.17,61.21,5.97,557.27,chile de arbol
110,57,81,29.94,61.99,6.01,494.46,chile de arbol
111,57,85,30.18,60.7,6.04,563.6,chile de arbol
104,55,88,30.93,61.6,6.07,544.57,chile de arbol
106,62,83,29.14,59.33,6.2,573.71,chile de arbol
106,60,82,28.47,59.36,6.15,484.71,chile de arbol
101,62,90,29.69,67.85,6.01,567.53,chile de arbol
112,55,93,29.89,58.37,5.95,509.6,chile de arbol
114,56,84,30.31,67.77,6.16,565.05,chile de arbol
114,61,85,30.5,62.77,6.09,512.59,chile de arbol
101,64,88,29.8,64.74,6.14,522.61,chile de arbol
103,60,90,29.72,61.94,6.1,530.83,chile de arbol
115,59,84,30.25,65.1,6.14,548.87,chile de arbol
106,62,95,28.6,60.84,6.1,538.78,chile de arbol
105,56,89,29.17,60.96,6.02,498.07,chile de arbol
110,62,87,29.22,65.88,6.19,482.32,chile de arbol
107,62,85,30.72,58.41,5.95,541.14,chile de arbol
106,61,81,29.07,66.48,6.07,537.58,chile de arbol
101,63,84,28.55,59.35,5.96,573.87,chile de arbol
104,60,92,28.86,61.47,6.05,548.16,chile de arbol
112,65,91,28.95,58.88,5.97,540.51,chile de arbol
112,64,80,30.26,66.12,6.15,515.72,chile de arbol
115,59,88,30.48,58.64,5.92,506.8,chile de arbol
115,57,83,30.06,66.03,6.09,520.44,chile de arbol
109,65,84,30.44,61.73,5.97,498.9,chile de arbol
113,64,85,28.2,60.5,5.91,565.41,chile de arbol
111,57,86,29.25,62.37,6.17,489.26,chile de arbol
106,64,89,29.83,61.11,6.04,513.3,chile de arbol
111,59,88,30.78,61.41,6.19,558.88,chile de arbol
111,59,93,28.57,67.89,6.05,534.64,chile de arbol
110,55,91,30.83,67.63,6.13,570.52,chile de arbol
104,61,81,30.41,67.77,6.08,480.32,chile de arbol
109,56,89,29.33,65.99,6.19,559.74,chile de arbol
112,63,81,30.6,67.69,6.13,551.3,chile de arbol
106,62,95,30.65,67.76,6.13,571.33,chile de arbol
113,63,90,28.64,61.15,5.98,540.15,chile de arbol
105,62,95,28.31,65.02,6.03,564.17,chile de arbol
105,61,92,29.34,62.09,6.1,559.01,chile de arbol
108,56,93,30.65,64.97,5.99,519.18,chile de arbol
100,61,89,28.35,59.2,6.12,480.36,chile de arbol
106,65,89,30.29,64.55,6.11,561.85,chile de arbol
112,57,94,30.19,66.25,5.91,540.02,chile de arbol
105,62,84,28.31,61.22,5.92,505.12,chile de arbol
101,64,90,29.23,64.96,5.97,548.15,chile de arbol
100,60,95,30.0,62.81,6.04,570.28,chile de arbol
102,55,80,28.63,58.32,6.11,538.43,chile de arbol
106,59,86,29.93,58.01,5.98,566.75,chile de arbol
105,62,88,28.1,62.43,6.05,554.02,chile de arbol
103,63,95,29.55,64.24,6.07,512.06,chile de arbol
107,56,92,30.19,61.91,6.03,530.83,chile de arbol
115,64,92,30.9,61.3,6.05,526.63,chile de arbol
111,59,91,29.48,66.11,6.0,484.4,chile de arbol
106,62,81,28.88,60.65,6.04,496.38,chile de arbol
115,64,90,28.58,64.92,5.9,561.47,chile de arbol
100,57,94,29.09,66.24,6.07,561.14,chile de arbol
106,58,85,30.0,59.43,6.05,509.38,chile de arbol
115,61,84,30.72,65.47,6.2,518.26,chile de arbol
114,65,95,30.73,62.84,6.1,500.67,chile de arbol
106,61,80,30.31,58.93,6.16,522.12,chile de arbol
107,62,94,29.96,58.4,6.01,517.11,chile de arbol
108,64,83,30.38,62.55,6.19,511.18,chile de arbol
109,55,87,30.98,61.75,5.94,557.85,chile de arbol
112,64,94,29.71,64.5,5.98,574.31,chile de arbol
107,56,85,29.94,60.01,5.94,558.46,chile de arbol
107,59,92,30.2,64.39,5.94,510.32,chile de arbol
103,64,84,30.22,63.68,6.11,536.42,chile de arbol
108,64,93,29.71,60.5,6.18,567.04,chile de arbol
102,59,89,30.06,63.04,5.98,495.25,chile de arbol
104,61,86,30.55,65.76,6.02,490.08,chile de arbol
111,65,94,29.22,59.83,6.01,559.55,chile de arbol
106,65,93,29.08,63.32,6.15,538.81,chile de arbol
112,57,90,28.13,65.13,6.06,514.54,chile de arbol
108,57,86,28.11,61.08,6.15,555.63,chile de arbol
109,57,85,28.29,64.93,5.95,493.68,chile de arbol
115,60,82,30.78,63.24,5.91,482.42,chile de arbol
105,63,80,30.09,61.46,6.13,536.17,chile de arbol
105,64,81,29.58,60.22,6.18,560.11,chile de arbol
103,58,91,29.44,63.2,6.1,559.41,chile de arbol
102,62,81,29.93,64.79,6.05,508.47,chile de arbol
100,57,87,28.59,64.02,6.09,547.64,chile de arbol
102,61,92,29.98,61.85,6.13,527.13,chile de arbol
102,60,95,28.05,63.12,5.91,482.88,chile de arbol
112,55,89,28.12,59.34,6.12,491.17,chile de arbol
105,59,95,30.29,64.81,6.18,523.22,chile de arbol
110,58,89,29.81,65.64,5.99,551.89,chile de arbol
104,63,80,30.28,63.31,5.96,481.54,chile de arbol
104,62,85,28.04,67.65,6.14,524.79,chile de arbol
109,59,82,30.52,64.72,6.09,554.61,chile de arbol
105,64,86,29.12,65.92,6.2,553.23,chile de arbol
113,57,92,28.37,61.5,6.18,536.0,chile de arbol
103,65,91,28.02,64.83,6.07,558.72,chile de arbol
111,58,87,28.14,58.77,6.13,486.64,chile de arbol
103,65,82,29.33,58.85,6.1,555.45,chile de arbol
103,59,88,29.17,60.82,6.11,564.86,chile de arbol
105,59,92,30.18,59.76,6.1,528.06,chile de arbol
103,57,94,30.72,59.76,6.02,510.94,chile de arbol
106,59,87,28.03,64.43,5.92,483.11,chile de arbol
110,59,94,29.1,65.99,5.98,561.02,chile de arbol
105,57,94,28.13,59.95,5.95,511.6,chile de arbol
110,61,91,29.98,59.47,6.08,549.7,chile de arbol
108,63,87,28.6,66.82,6.13,571.32,chile de arbol
105,60,85,30.56,63.48,5.9,524.97,chile de arbol
111,56,89,30.05,60.2,6.1,544.82,chile de arbol
111,57,85,30.88,61.5,6.19,534.08,chile de arbol
105,60,87,30.69,63.7,5.94,502.03,chile de arbol
109,60,90,28.68,59.77,6.15,572.02,chile de arbol
101,56,85,28.39,65.31,6.01,543.37,chile de arbol
104,55,95,30.2,63.67,6.19,482.58,chile de arbol
100,62,87,30.14,65.99,6.18,528.4,chile de arbol
102,58,86,29.03,67.01,6.15,536.52,chile de arbol
113,62,80,30.54,60.41,6.07,556.34,chile de arbol
113,57,82,28.81,64.36,6.03,515.3,chile de arbol
113,55,95,29.92,64.06,5.98,500.56,chile de arbol
114,59,87,29.67,59.08,5.9,507.97,chile de arbol
106,56,84,29.47,64.2,6.01,486.67,chile de arbol
103,60,83,28.85,65.67,6.03,518.81,chile de arbol
111,58,92,30.21,64.34,5.91,498.59,chile de arbol
101,56,90,30.8,65.62,6.13,577.89,chile de arbol
100,63,84,30.13,61.77,5.9,515.23,chile de arbol
114,60,88,29.41,62.85,6.06,542.21,chile de arbol
110,60,90,30.42,58.64,6.02,529.24,chile de arbol
110,65,83,29.94,63.86,6.07,561.65,chile de arbol
106,60,86,28.53,64.26,6.07,534.4,chile de arbol
111,58,93,29.7,59.42,6.15,551.0,chile de arbol
108,56,83,29.61,58.21,5.99,577.01,chile de arbol
108,61,81,29.28,66.61,5.99,561.57,chile de arbol
108,55,94,29.97,62.14,6.01,556.26,chile de arbol
107,59,86,28.09,64.99,6.2,541.66,chile de arbol
105,61,86,30.11,66.29,6.1,550.23,chile de arbol
112,58,92,29.45,63.04,5.99,559.3,chile de arbol
114,56,82,29.96,61.41,6.18,512.89,chile de arbol
108,56,91,28.32,61.79,6.18,562.93,chile de arbol
111,60,87,28.7,66.22,6.2,487.34,chile de arbol
110,60,95,30.91,66.04,6.04,573.13,chile de arbol
111,55,83,28.91,61.88,6.17,563.42,chile de arbol
108,61,92,30.76,59.8,5.94,481.22,chile de arbol
103,60,88,28.31,63.0,6.06,503.2,chile de arbol
111,59,91,28.66,60.92,6.06,490.82,chile de arbol
104,56,94,29.02,64.3,6.06,518.97,chile de arbol
110,60,86,28.84,65.79,6.15,560.6,chile de arbol
114,65,90,28.83,65.42,5.93,563.97,chile de arbol
103,61,90,30.23,58.68,6.06,514.82,chile de arbol
103,57,80,29.7,66.06,5.97,513.84,chile de arbol
101,65,92,29.81,66.22,5.99,552.17,chile de arbol
111,65,86,28.01,67.32,6.05,484.89,chile de arbol
112,62,85,28.43,64.49,6.1,485.28,chile de arbol
103,63,81,30.77,61.7,6.09,482.46,chile de arbol
104,65,90,30.91,65.83,6.03,525.38,chile de arbol
109,62,87,30.45,63.75,6.02,501.87,chile de arbol
106,58,84,30.21,59.88,6.01,512.39,chile de arbol
103,58,82,30.01,63.61,6.15,480.9,chile de arbol
112,61,93,28.64,60.08,6.0,545.99,chile de arbol
109,62,86,29.94,65.8,6.06,566.91,chile de arbol
111,57,95,29.62,62.54,5.96,553.49,chile de arbol
111,55,80,29.79,64.8,6.14,496.66,chile de arbol
101,65,82,29.14,67.98,6.13,564.38,chile de arbol
109,64,89,29.23,65.73,6.19,494.49,chile de arbol
108,62,89,28.88,61.72,5.91,485.11,chile de arbol
102,64,83,29.36,58.55,6.08,578.14,chile de arbol
106,59,93,28.31,65.27,6.18,547.22,chile de arbol
115,64,93,30.37,59.09,6.07,563.23,chile de arbol
112,62,80,30.3,67.74,5.97,558.26,chile de arbol
101,60,84,29.68,64.07,5.91,505.17,chile de arbol
103,55,94,29.67,65.18,5.99,537.41,chile de arbol
104,56,94,30.22,62.63,5.98,547.8,chile de arbol
103,60,80,29.28,63.99,6.15,509.01,chile de arbol
114,61,80,28.16,62.03,6.07,578.63,chile de arbol
115,57,88,29.1,66.0,6.06,538.88,chile de arbol
102,58,86,28.36,62.23,6.19,575.03,chile de arbol
115,62,81,29.35,61.91,5.95,539.82,chile de arbol
